Glyphname,Weight,Styles,Category,Param. 1,Param. 2,Glyph 1,Glyph 2,Glyph 3,Glyph 4onequarter,,3,C,0,0,one.numr,fraction,four.dnom
uni2189.cv13,,3,C,0,0,zero.numr,fraction,three.cv13.dnom
uni2189.cv10.cv13,,3,C,0,0,zero.cv10.numr,fraction,three.cv13.dnom
uni2189.cv13.cv20,,3,C,0,0,zero.cv20.numr,fraction,three.cv13.dnom
uni2189.zero,,3,C,0,0,zero.zero.numr,fraction,three.dnom
uni2189.cv10.zero,,3,C,0,0,zero.cv10.zero.numr,fraction,three.dnom
uni2189.cv20.zero,,3,C,0,0,zero.cv20.zero.numr,fraction,three.dnom
uni2189.cv03.zero,,3,C,0,0,zero.zero.numr,fraction,three.cv03.dnom
uni2189.cv03.cv10.zero,,3,C,0,0,zero.cv10.zero.numr,fraction,three.cv03.dnom
uni2189.cv03.cv20.zero,,3,C,0,0,zero.cv20.zero.numr,fraction,three.cv03.dnom
uni2189.cv13.zero,,3,C,0,0,zero.zero.numr,fraction,three.cv13.dnom
uni2189.cv10.cv13.zero,,3,C,0,0,zero.cv10.zero.numr,fraction,three.cv13.dnom
uni2189.cv13.cv20.zero,,3,C,0,0,zero.cv20.zero.numr,fraction,three.cv13.dnom
zero.pnum,,3,P,1,0,zero
zero.tnum,,3,T,1,,zero
zero.cv10.pnum,,3,P,1,0,zero.cv10
zero.cv10.tnum,,3,T,1,,zero.cv10
zero.cv20.pnum,,3,P,1,0,zero.cv20
zero.cv20.tnum,,3,T,1,,zero.cv20
zero.zero.pnum,,3,P,1,0,zero.zero
zero.zero.tnum,,3,T,1,,zero.zero
zero.cv10.zero.pnum,,3,P,1,0,zero.cv10.zero
zero.cv10.zero.tnum,,3,T,1,,zero.cv10.zero
zero.cv20.zero.pnum,,3,P,1,0,zero.cv20.zero
zero.cv20.zero.tnum,,3,T,1,,zero.cv20.zero
one.pnum,,3,P,1,1,one
one.tnum,,3,T,1,,one
one.cv01.pnum,,3,P,1,1,one.cv01
one.cv01.tnum,,3,T,1,,one.cv01
one.cv11.pnum,,3,P,1,1,one.cv11
one.cv11.tnum,,3,T,1,,one.cv11
one.ss06.pnum,,3,P,1,1,one.ss06
one.ss06.tnum,,3,T,1,,one.ss06
one.cv01.ss06.pnum,,3,P,1,1,one.cv01.ss06
one.cv01.ss06.tnum,,3,T,1,,one.cv01.ss06
one.cv11.ss06.pnum,,3,P,1,1,one.cv11.ss06
one.cv11.ss06.tnum,,3,T,1,,one.cv11.ss06
two.pnum,,3,P,1,2,two
two.tnum,,3,T,1,,two
two.cv02.pnum,,3,P,1,2,two.cv02
two.cv02.tnum,,3,T,1,,two.cv02
two.cv12.pnum,,3,P,1,2,two.cv12
two.cv12.tnum,,3,T,1,,two.cv12
three.pnum,,3,P,1,3,three
three.tnum,,3,T,1,,three
three.cv03.pnum,,3,P,1,3,three.cv03
three.cv03.tnum,,3,T,1,,three.cv03
three.cv13.pnum,,3,P,1,3,three.cv13
three.cv13.tnum,,3,T,1,,three.cv13
four.pnum,,3,P,1,4,four
four.tnum,,3,T,1,,four
four.cv04.pnum,,3,P,1,4,four.cv04
four.cv04.tnum,,3,T,1,,four.cv04
four.cv14.pnum,,3,P,1,4,four.cv14
four.cv14.tnum,,3,T,1,,four.cv14
five.pnum,,3,P,1,5,five
five.tnum,,3,T,1,,five
five.cv05.pnum,,3,P,1,5,five.cv05
five.cv05.tnum,,3,T,1,,five.cv05
five.cv15.pnum,,3,P,1,5,five.cv15
five.cv15.tnum,,3,T,1,,five.cv15
six.pnum,,3,P,1,6,six
six.tnum,,3,T,1,,six
six.cv06.pnum,,3,P,1,6,six.cv06
six.cv06.tnum,,3,T,1,,six.cv06
six.cv16.pnum,,3,P,1,6,six.cv16
six.cv16.tnum,,3,T,1,,six.cv16
seven.pnum,,3,P,1,7,seven
seven.tnum,,3,T,1,,seven
seven.cv07.pnum,,3,P,1,7,seven.cv07
seven.cv07.tnum,,3,T,1,,seven.cv07
seven.cv17.pnum,,3,P,1,7,seven.cv17
seven.cv17.tnum,,3,T,1,,seven.cv17
seven.ss07.pnum,,3,P,1,7,seven.ss07
seven.ss07.tnum,,3,T,1,,seven.ss07
seven.cv07.ss07.pnum,,3,P,1,7,seven.cv07.ss07
seven.cv07.ss07.tnum,,3,T,1,,seven.cv07.ss07
seven.cv17.ss07.pnum,,3,P,1,7,seven.cv17.ss07
seven.cv17.ss07.tnum,,3,T,1,,seven.cv17.ss07
eight.pnum,,3,P,1,8,eight
eight.tnum,,3,T,1,,eight
eight.cv08.pnum,,3,P,1,8,eight.cv08
eight.cv08.tnum,,3,T,1,,eight.cv08
eight.cv18.pnum,,3,P,1,8,eight.cv18
eight.cv18.tnum,,3,T,1,,eight.cv18
nine.pnum,,3,P,1,9,nine
nine.tnum,,3,T,1,,nine
nine.cv09.pnum,,3,P,1,9,nine.cv09
nine.cv09.tnum,,3,T,1,,nine.cv09
nine.cv19.pnum,,3,P,1,9,nine.cv19
nine.cv19.tnum,,3,T,1,,nine.cv19
zero.superior.pnum,,3,P,0,0,zero.superior
zero.superior.tnum,,3,T,0,,zero.superior
zero.subscript,,3,C,0,-988,zero.superior
zero.subscript.pnum,,3,C,0,-988,zero.superior.pnum
zero.subscript.tnum,,3,C,0,-988,zero.superior.tnum
zero.numr,,3,C,0,-188,zero.superior
zero.numr.pnum,,3,C,0,-188,zero.superior.pnum
zero.numr.tnum,,3,C,0,-188,zero.superior.tnum
zero.dnom,,3,C,0,-810,zero.superior
zero.dnom.pnum,,3,C,0,-810,zero.superior.pnum
zero.dnom.tnum,,3,C,0,-810,zero.superior.tnum
zero.cv10.superior.pnum,,3,P,0,0,zero.cv10.superior
zero.cv10.superior.tnum,,3,T,0,,zero.cv10.superior
zero.cv10.subscript,,3,C,0,-988,zero.cv10.superior
zero.cv10.subscript.pnum,,3,C,0,-988,zero.cv10.superior.pnum
zero.cv10.subscript.tnum,,3,C,0,-988,zero.cv10.superior.tnum
zero.cv10.numr,,3,C,0,-188,zero.cv10.superior
zero.cv10.numr.pnum,,3,C,0,-188,zero.cv10.superior.pnum
zero.cv10.numr.tnum,,3,C,0,-188,zero.cv10.superior.tnum
zero.cv10.dnom,,3,C,0,-810,zero.cv10.superior
zero.cv10.dnom.pnum,,3,C,0,-810,zero.cv10.superior.pnum
zero.cv10.dnom.tnum,,3,C,0,-810,zero.cv10.superior.tnum
zero.cv20.superior.pnum,,3,P,0,0,zero.cv20.superior
zero.cv20.superior.tnum,,3,T,0,,zero.cv20.superior
zero.cv20.subscript,,3,C,0,-988,zero.cv20.superior
zero.cv20.subscript.pnum,,3,C,0,-988,zero.cv20.superior.pnum
zero.cv20.subscript.tnum,,3,C,0,-988,zero.cv20.superior.tnum
zero.cv20.numr,,3,C,0,-188,zero.cv20.superior
zero.cv20.numr.pnum,,3,C,0,-188,zero.cv20.superior.pnum
zero.cv20.numr.tnum,,3,C,0,-188,zero.cv20.superior.tnum
zero.cv20.dnom,,3,C,0,-810,zero.cv20.superior
zero.cv20.dnom.pnum,,3,C,0,-810,zero.cv20.superior.pnum
zero.cv20.dnom.tnum,,3,C,0,-810,zero.cv20.superior.tnum
zero.zero.superior.pnum,,3,P,0,0,zero.zero.superior
zero.zero.superior.tnum,,3,T,0,,zero.zero.superior
zero.zero.subscript,,3,C,0,-988,zero.zero.superior
zero.zero.subscript.pnum,,3,C,0,-988,zero.zero.superior.pnum
zero.zero.subscript.tnum,,3,C,0,-988,zero.zero.superior.tnum
zero.zero.numr,,3,C,0,-188,zero.zero.superior
zero.zero.numr.pnum,,3,C,0,-188,zero.zero.superior.pnum
zero.zero.numr.tnum,,3,C,0,-188,zero.zero.superior.tnum
zero.zero.dnom,,3,C,0,-810,zero.zero.superior
zero.zero.dnom.pnum,,3,C,0,-810,zero.zero.superior.pnum
zero.zero.dnom.tnum,,3,C,0,-810,zero.zero.superior.tnum
zero.cv10.zero.superior.pnum,,3,P,0,0,zero.cv10.zero.superior
zero.cv10.zero.superior.tnum,,3,T,0,,zero.cv10.zero.superior
zero.cv10.zero.subscript,,3,C,0,-988,zero.cv10.zero.superior
zero.cv10.zero.subscript.pnum,,3,C,0,-988,zero.cv10.zero.superior.pnum
zero.cv10.zero.subscript.tnum,,3,C,0,-988,zero.cv10.zero.superior.tnum
zero.cv10.zero.numr,,3,C,0,-188,zero.cv10.zero.superior
zero.cv10.zero.numr.pnum,,3,C,0,-188,zero.cv10.zero.superior.pnum
zero.cv10.zero.numr.tnum,,3,C,0,-188,zero.cv10.zero.superior.tnum
zero.cv10.zero.dnom,,3,C,0,-810,zero.cv10.zero.superior
zero.cv10.zero.dnom.pnum,,3,C,0,-810,zero.cv10.zero.superior.pnum
zero.cv10.zero.dnom.tnum,,3,C,0,-810,zero.cv10.zero.superior.tnum
zero.cv20.zero.superior.pnum,,3,P,0,0,zero.cv20.zero.superior
zero.cv20.zero.superior.tnum,,3,T,0,,zero.cv20.zero.superior
zero.cv20.zero.subscript,,3,C,0,-988,zero.cv20.zero.superior
zero.cv20.zero.subscript.pnum,,3,C,0,-988,zero.cv20.zero.superior.pnum
zero.cv20.zero.subscript.tnum,,3,C,0,-988,zero.cv20.zero.superior.tnum
zero.cv20.zero.numr,,3,C,0,-188,zero.cv20.zero.superior
zero.cv20.zero.numr.pnum,,3,C,0,-188,zero.cv20.zero.superior.pnum
zero.cv20.zero.numr.tnum,,3,C,0,-188,zero.cv20.zero.superior.tnum
zero.cv20.zero.dnom,,3,C,0,-810,zero.cv20.zero.superior
zero.cv20.zero.dnom.pnum,,3,C,0,-810,zero.cv20.zero.superior.pnum
zero.cv20.zero.dnom.tnum,,3,C,0,-810,zero.cv20.zero.superior.tnum
one.superior.pnum,,3,P,0,1,one.superior
one.superior.tnum,,3,T,0,,one.superior
one.subscript,,3,C,0,-988,one.superior
one.subscript.pnum,,3,C,0,-988,one.superior.pnum
one.subscript.tnum,,3,C,0,-988,one.superior.tnum
one.numr,,3,C,0,-188,one.superior
one.numr.pnum,,3,C,0,-188,one.superior.pnum
one.numr.tnum,,3,C,0,-188,one.superior.tnum
one.dnom,,3,C,0,-810,one.superior
one.dnom.pnum,,3,C,0,-810,one.superior.pnum
one.dnom.tnum,,3,C,0,-810,one.superior.tnum
one.cv01.superior.pnum,,3,P,0,1,one.cv01.superior
one.cv01.superior.tnum,,3,T,0,,one.cv01.superior
one.cv01.subscript,,3,C,0,-988,one.cv01.superior
one.cv01.subscript.pnum,,3,C,0,-988,one.cv01.superior.pnum
one.cv01.subscript.tnum,,3,C,0,-988,one.cv01.superior.tnum
one.cv01.numr,,3,C,0,-188,one.cv01.superior
one.cv01.numr.pnum,,3,C,0,-188,one.cv01.superior.pnum
one.cv01.numr.tnum,,3,C,0,-188,one.cv01.superior.tnum
one.cv01.dnom,,3,C,0,-810,one.cv01.superior
one.cv01.dnom.pnum,,3,C,0,-810,one.cv01.superior.pnum
one.cv01.dnom.tnum,,3,C,0,-810,one.cv01.superior.tnum
one.cv11.superior.pnum,,3,P,0,1,one.cv11.superior
one.cv11.superior.tnum,,3,T,0,,one.cv11.superior
one.cv11.subscript,,3,C,0,-988,one.cv11.superior
one.cv11.subscript.pnum,,3,C,0,-988,one.cv11.superior.pnum
one.cv11.subscript.tnum,,3,C,0,-988,one.cv11.superior.tnum
one.cv11.numr,,3,C,0,-188,one.cv11.superior
one.cv11.numr.pnum,,3,C,0,-188,one.cv11.superior.pnum
one.cv11.numr.tnum,,3,C,0,-188,one.cv11.superior.tnum
one.cv11.dnom,,3,C,0,-810,one.cv11.superior
one.cv11.dnom.pnum,,3,C,0,-810,one.cv11.superior.pnum
one.cv11.dnom.tnum,,3,C,0,-810,one.cv11.superior.tnum
one.ss06.superior.pnum,,3,P,0,1,one.ss06.superior
one.ss06.superior.tnum,,3,T,0,,one.ss06.superior
one.ss06.subscript,,3,C,0,-988,one.ss06.superior
one.ss06.subscript.pnum,,3,C,0,-988,one.ss06.superior.pnum
one.ss06.subscript.tnum,,3,C,0,-988,one.ss06.superior.tnum
one.ss06.numr,,3,C,0,-188,one.ss06.superior
one.ss06.numr.pnum,,3,C,0,-188,one.ss06.superior.pnum
one.ss06.numr.tnum,,3,C,0,-188,one.ss06.superior.tnum
one.ss06.dnom,,3,C,0,-810,one.ss06.superior
one.ss06.dnom.pnum,,3,C,0,-810,one.ss06.superior.pnum
one.ss06.dnom.tnum,,3,C,0,-810,one.ss06.superior.tnum
one.cv01.ss06.superior.pnum,,3,P,0,1,one.cv01.ss06.superior
one.cv01.ss06.superior.tnum,,3,T,0,,one.cv01.ss06.superior
one.cv01.ss06.subscript,,3,C,0,-988,one.cv01.ss06.superior
one.cv01.ss06.subscript.pnum,,3,C,0,-988,one.cv01.ss06.superior.pnum
one.cv01.ss06.subscript.tnum,,3,C,0,-988,one.cv01.ss06.superior.tnum
one.cv01.ss06.numr,,3,C,0,-188,one.cv01.ss06.superior
one.cv01.ss06.numr.pnum,,3,C,0,-188,one.cv01.ss06.superior.pnum
one.cv01.ss06.numr.tnum,,3,C,0,-188,one.cv01.ss06.superior.tnum
one.cv01.ss06.dnom,,3,C,0,-810,one.cv01.ss06.superior
one.cv01.ss06.dnom.pnum,,3,C,0,-810,one.cv01.ss06.superior.pnum
one.cv01.ss06.dnom.tnum,,3,C,0,-810,one.cv01.ss06.superior.tnum
one.cv11.ss06.superior.pnum,,3,P,0,1,one.cv11.ss06.superior
one.cv11.ss06.superior.tnum,,3,T,0,,one.cv11.ss06.superior
one.cv11.ss06.subscript,,3,C,0,-988,one.cv11.ss06.superior
one.cv11.ss06.subscript.pnum,,3,C,0,-988,one.cv11.ss06.superior.pnum
one.cv11.ss06.subscript.tnum,,3,C,0,-988,one.cv11.ss06.superior.tnum
one.cv11.ss06.numr,,3,C,0,-188,one.cv11.ss06.superior
one.cv11.ss06.numr.pnum,,3,C,0,-188,one.cv11.ss06.superior.pnum
one.cv11.ss06.numr.tnum,,3,C,0,-188,one.cv11.ss06.superior.tnum
one.cv11.ss06.dnom,,3,C,0,-810,one.cv11.ss06.superior
one.cv11.ss06.dnom.pnum,,3,C,0,-810,one.cv11.ss06.superior.pnum
one.cv11.ss06.dnom.tnum,,3,C,0,-810,one.cv11.ss06.superior.tnum
two.superior.pnum,,3,P,0,2,two.superior
two.superior.tnum,,3,T,0,,two.superior
two.subscript,,3,C,0,-988,two.superior
two.subscript.pnum,,3,C,0,-988,two.superior.pnum
two.subscript.tnum,,3,C,0,-988,two.superior.tnum
two.numr,,3,C,0,-188,two.superior
two.numr.pnum,,3,C,0,-188,two.superior.pnum
two.numr.tnum,,3,C,0,-188,two.superior.tnum
two.dnom,,3,C,0,-810,two.superior
two.dnom.pnum,,3,C,0,-810,two.superior.pnum
two.dnom.tnum,,3,C,0,-810,two.superior.tnum
two.cv02.superior.pnum,,3,P,0,2,two.cv02.superior
two.cv02.superior.tnum,,3,T,0,,two.cv02.superior
two.cv02.subscript,,3,C,0,-988,two.cv02.superior
two.cv02.subscript.pnum,,3,C,0,-988,two.cv02.superior.pnum
two.cv02.subscript.tnum,,3,C,0,-988,two.cv02.superior.tnum
two.cv02.numr,,3,C,0,-188,two.cv02.superior
two.cv02.numr.pnum,,3,C,0,-188,two.cv02.superior.pnum
two.cv02.numr.tnum,,3,C,0,-188,two.cv02.superior.tnum
two.cv02.dnom,,3,C,0,-810,two.cv02.superior
two.cv02.dnom.pnum,,3,C,0,-810,two.cv02.superior.pnum
two.cv02.dnom.tnum,,3,C,0,-810,two.cv02.superior.tnum
two.cv12.superior.pnum,,3,P,0,2,two.cv12.superior
two.cv12.superior.tnum,,3,T,0,,two.cv12.superior
two.cv12.subscript,,3,C,0,-988,two.cv12.superior
two.cv12.subscript.pnum,,3,C,0,-988,two.cv12.superior.pnum
two.cv12.subscript.tnum,,3,C,0,-988,two.cv12.superior.tnum
two.cv12.numr,,3,C,0,-188,two.cv12.superior
two.cv12.numr.pnum,,3,C,0,-188,two.cv12.superior.pnum
two.cv12.numr.tnum,,3,C,0,-188,two.cv12.superior.tnum
two.cv12.dnom,,3,C,0,-810,two.cv12.superior
two.cv12.dnom.pnum,,3,C,0,-810,two.cv12.superior.pnum
two.cv12.dnom.tnum,,3,C,0,-810,two.cv12.superior.tnum
three.superior.pnum,,3,P,0,3,three.superior
three.superior.tnum,,3,T,0,,three.superior
three.subscript,,3,C,0,-988,three.superior
three.subscript.pnum,,3,C,0,-988,three.superior.pnum
three.subscript.tnum,,3,C,0,-988,three.superior.tnum
three.numr,,3,C,0,-188,three.superior
three.numr.pnum,,3,C,0,-188,three.superior.pnum
three.numr.tnum,,3,C,0,-188,three.superior.tnum
three.dnom,,3,C,0,-810,three.superior
three.dnom.pnum,,3,C,0,-810,three.superior.pnum
three.dnom.tnum,,3,C,0,-810,three.superior.tnum
three.cv03.superior.pnum,,3,P,0,3,three.cv03.superior
three.cv03.superior.tnum,,3,T,0,,three.cv03.superior
three.cv03.subscript,,3,C,0,-988,three.cv03.superior
three.cv03.subscript.pnum,,3,C,0,-988,three.cv03.superior.pnum
three.cv03.subscript.tnum,,3,C,0,-988,three.cv03.superior.tnum
three.cv03.numr,,3,C,0,-188,three.cv03.superior
three.cv03.numr.pnum,,3,C,0,-188,three.cv03.superior.pnum
three.cv03.numr.tnum,,3,C,0,-188,three.cv03.superior.tnum
three.cv03.dnom,,3,C,0,-810,three.cv03.superior
three.cv03.dnom.pnum,,3,C,0,-810,three.cv03.superior.pnum
three.cv03.dnom.tnum,,3,C,0,-810,three.cv03.superior.tnum
three.cv13.superior.pnum,,3,P,0,3,three.cv13.superior
three.cv13.superior.tnum,,3,T,0,,three.cv13.superior
three.cv13.subscript,,3,C,0,-988,three.cv13.superior
three.cv13.subscript.pnum,,3,C,0,-988,three.cv13.superior.pnum
three.cv13.subscript.tnum,,3,C,0,-988,three.cv13.superior.tnum
three.cv13.numr,,3,C,0,-188,three.cv13.superior
three.cv13.numr.pnum,,3,C,0,-188,three.cv13.superior.pnum
three.cv13.numr.tnum,,3,C,0,-188,three.cv13.superior.tnum
three.cv13.dnom,,3,C,0,-810,three.cv13.superior
three.cv13.dnom.pnum,,3,C,0,-810,three.cv13.superior.pnum
three.cv13.dnom.tnum,,3,C,0,-810,three.cv13.superior.tnum
four.superior.pnum,,3,P,0,4,four.superior
four.superior.tnum,,3,T,0,,four.superior
four.subscript,,3,C,0,-988,four.superior
four.subscript.pnum,,3,C,0,-988,four.superior.pnum
four.subscript.tnum,,3,C,0,-988,four.superior.tnum
four.numr,,3,C,0,-188,four.superior
four.numr.pnum,,3,C,0,-188,four.superior.pnum
four.numr.tnum,,3,C,0,-188,four.superior.tnum
four.dnom,,3,C,0,-810,four.superior
four.dnom.pnum,,3,C,0,-810,four.superior.pnum
four.dnom.tnum,,3,C,0,-810,four.superior.tnum
four.cv04.superior.pnum,,3,P,0,4,four.cv04.superior
four.cv04.superior.tnum,,3,T,0,,four.cv04.superior
four.cv04.subscript,,3,C,0,-988,four.cv04.superior
four.cv04.subscript.pnum,,3,C,0,-988,four.cv04.superior.pnum
four.cv04.subscript.tnum,,3,C,0,-988,four.cv04.superior.tnum
four.cv04.numr,,3,C,0,-188,four.cv04.superior
four.cv04.numr.pnum,,3,C,0,-188,four.cv04.superior.pnum
four.cv04.numr.tnum,,3,C,0,-188,four.cv04.superior.tnum
four.cv04.dnom,,3,C,0,-810,four.cv04.superior
four.cv04.dnom.pnum,,3,C,0,-810,four.cv04.superior.pnum
four.cv04.dnom.tnum,,3,C,0,-810,four.cv04.superior.tnum
four.cv14.superior.pnum,,3,P,0,4,four.cv14.superior
four.cv14.superior.tnum,,3,T,0,,four.cv14.superior
four.cv14.subscript,,3,C,0,-988,four.cv14.superior
four.cv14.subscript.pnum,,3,C,0,-988,four.cv14.superior.pnum
four.cv14.subscript.tnum,,3,C,0,-988,four.cv14.superior.tnum
four.cv14.numr,,3,C,0,-188,four.cv14.superior
four.cv14.numr.pnum,,3,C,0,-188,four.cv14.superior.pnum
four.cv14.numr.tnum,,3,C,0,-188,four.cv14.superior.tnum
four.cv14.dnom,,3,C,0,-810,four.cv14.superior
four.cv14.dnom.pnum,,3,C,0,-810,four.cv14.superior.pnum
four.cv14.dnom.tnum,,3,C,0,-810,four.cv14.superior.tnum
five.superior.pnum,,3,P,0,5,five.superior
five.superior.tnum,,3,T,0,,five.superior
five.subscript,,3,C,0,-988,five.superior
five.subscript.pnum,,3,C,0,-988,five.superior.pnum
five.subscript.tnum,,3,C,0,-988,five.superior.tnum
five.numr,,3,C,0,-188,five.superior
five.numr.pnum,,3,C,0,-188,five.superior.pnum
five.numr.tnum,,3,C,0,-188,five.superior.tnum
five.dnom,,3,C,0,-810,five.superior
five.dnom.pnum,,3,C,0,-810,five.superior.pnum
five.dnom.tnum,,3,C,0,-810,five.superior.tnum
five.cv05.superior.pnum,,3,P,0,5,five.cv05.superior
five.cv05.superior.tnum,,3,T,0,,five.cv05.superior
five.cv05.subscript,,3,C,0,-988,five.cv05.superior
five.cv05.subscript.pnum,,3,C,0,-988,five.cv05.superior.pnum
five.cv05.subscript.tnum,,3,C,0,-988,five.cv05.superior.tnum
five.cv05.numr,,3,C,0,-188,five.cv05.superior
five.cv05.numr.pnum,,3,C,0,-188,five.cv05.superior.pnum
five.cv05.numr.tnum,,3,C,0,-188,five.cv05.superior.tnum
five.cv05.dnom,,3,C,0,-810,five.cv05.superior
five.cv05.dnom.pnum,,3,C,0,-810,five.cv05.superior.pnum
five.cv05.dnom.tnum,,3,C,0,-810,five.cv05.superior.tnum
five.cv15.superior.pnum,,3,P,0,5,five.cv15.superior
five.cv15.superior.tnum,,3,T,0,,five.cv15.superior
five.cv15.subscript,,3,C,0,-988,five.cv15.superior
five.cv15.subscript.pnum,,3,C,0,-988,five.cv15.superior.pnum
five.cv15.subscript.tnum,,3,C,0,-988,five.cv15.superior.tnum
five.cv15.numr,,3,C,0,-188,five.cv15.superior
five.cv15.numr.pnum,,3,C,0,-188,five.cv15.superior.pnum
five.cv15.numr.tnum,,3,C,0,-188,five.cv15.superior.tnum
five.cv15.dnom,,3,C,0,-810,five.cv15.superior
five.cv15.dnom.pnum,,3,C,0,-810,five.cv15.superior.pnum
five.cv15.dnom.tnum,,3,C,0,-810,five.cv15.superior.tnum
six.superior.pnum,,3,P,0,6,six.superior
six.superior.tnum,,3,T,0,,six.superior
six.subscript,,3,C,0,-988,six.superior
six.subscript.pnum,,3,C,0,-988,six.superior.pnum
six.subscript.tnum,,3,C,0,-988,six.superior.tnum
six.numr,,3,C,0,-188,six.superior
six.numr.pnum,,3,C,0,-188,six.superior.pnum
six.numr.tnum,,3,C,0,-188,six.superior.tnum
six.dnom,,3,C,0,-810,six.superior
six.dnom.pnum,,3,C,0,-810,six.superior.pnum
six.dnom.tnum,,3,C,0,-810,six.superior.tnum
six.cv06.superior.pnum,,3,P,0,6,six.cv06.superior
six.cv06.superior.tnum,,3,T,0,,six.cv06.superior
six.cv06.subscript,,3,C,0,-988,six.cv06.superior
six.cv06.subscript.pnum,,3,C,0,-988,six.cv06.superior.pnum
six.cv06.subscript.tnum,,3,C,0,-988,six.cv06.superior.tnum
six.cv06.numr,,3,C,0,-188,six.cv06.superior
six.cv06.numr.pnum,,3,C,0,-188,six.cv06.superior.pnum
six.cv06.numr.tnum,,3,C,0,-188,six.cv06.superior.tnum
six.cv06.dnom,,3,C,0,-810,six.cv06.superior
six.cv06.dnom.pnum,,3,C,0,-810,six.cv06.superior.pnum
six.cv06.dnom.tnum,,3,C,0,-810,six.cv06.superior.tnum
six.cv16.superior.pnum,,3,P,0,6,six.cv16.superior
six.cv16.superior.tnum,,3,T,0,,six.cv16.superior
six.cv16.subscript,,3,C,0,-988,six.cv16.superior
six.cv16.subscript.pnum,,3,C,0,-988,six.cv16.superior.pnum
six.cv16.subscript.tnum,,3,C,0,-988,six.cv16.superior.tnum
six.cv16.numr,,3,C,0,-188,six.cv16.superior
six.cv16.numr.pnum,,3,C,0,-188,six.cv16.superior.pnum
six.cv16.numr.tnum,,3,C,0,-188,six.cv16.superior.tnum
six.cv16.dnom,,3,C,0,-810,six.cv16.superior
six.cv16.dnom.pnum,,3,C,0,-810,six.cv16.superior.pnum
six.cv16.dnom.tnum,,3,C,0,-810,six.cv16.superior.tnum
seven.superior.pnum,,3,P,0,7,seven.superior
seven.superior.tnum,,3,T,0,,seven.superior
seven.subscript,,3,C,0,-988,seven.superior
seven.subscript.pnum,,3,C,0,-988,seven.superior.pnum
seven.subscript.tnum,,3,C,0,-988,seven.superior.tnum
seven.numr,,3,C,0,-188,seven.superior
seven.numr.pnum,,3,C,0,-188,seven.superior.pnum
seven.numr.tnum,,3,C,0,-188,seven.superior.tnum
seven.dnom,,3,C,0,-810,seven.superior
seven.dnom.pnum,,3,C,0,-810,seven.superior.pnum
seven.dnom.tnum,,3,C,0,-810,seven.superior.tnum
seven.cv07.superior.pnum,,3,P,0,7,seven.cv07.superior
seven.cv07.superior.tnum,,3,T,0,,seven.cv07.superior
seven.cv07.subscript,,3,C,0,-988,seven.cv07.superior
seven.cv07.subscript.pnum,,3,C,0,-988,seven.cv07.superior.pnum
seven.cv07.subscript.tnum,,3,C,0,-988,seven.cv07.superior.tnum
seven.cv07.numr,,3,C,0,-188,seven.cv07.superior
seven.cv07.numr.pnum,,3,C,0,-188,seven.cv07.superior.pnum
seven.cv07.numr.tnum,,3,C,0,-188,seven.cv07.superior.tnum
seven.cv07.dnom,,3,C,0,-810,seven.cv07.superior
seven.cv07.dnom.pnum,,3,C,0,-810,seven.cv07.superior.pnum
seven.cv07.dnom.tnum,,3,C,0,-810,seven.cv07.superior.tnum
seven.cv17.superior.pnum,,3,P,0,7,seven.cv17.superior
seven.cv17.superior.tnum,,3,T,0,,seven.cv17.superior
seven.cv17.subscript,,3,C,0,-988,seven.cv17.superior
seven.cv17.subscript.pnum,,3,C,0,-988,seven.cv17.superior.pnum
seven.cv17.subscript.tnum,,3,C,0,-988,seven.cv17.superior.tnum
seven.cv17.numr,,3,C,0,-188,seven.cv17.superior
seven.cv17.numr.pnum,,3,C,0,-188,seven.cv17.superior.pnum
seven.cv17.numr.tnum,,3,C,0,-188,seven.cv17.superior.tnum
seven.cv17.dnom,,3,C,0,-810,seven.cv17.superior
seven.cv17.dnom.pnum,,3,C,0,-810,seven.cv17.superior.pnum
seven.cv17.dnom.tnum,,3,C,0,-810,seven.cv17.superior.tnum
seven.ss07.superior.pnum,,3,P,0,7,seven.ss07.superior
seven.ss07.superior.tnum,,3,T,0,,seven.ss07.superior
seven.ss07.subscript,,3,C,0,-988,seven.ss07.superior
seven.ss07.subscript.pnum,,3,C,0,-988,seven.ss07.superior.pnum
seven.ss07.subscript.tnum,,3,C,0,-988,seven.ss07.superior.tnum
seven.ss07.numr,,3,C,0,-188,seven.ss07.superior
seven.ss07.numr.pnum,,3,C,0,-188,seven.ss07.superior.pnum
seven.ss07.numr.tnum,,3,C,0,-188,seven.ss07.superior.tnum
seven.ss07.dnom,,3,C,0,-810,seven.ss07.superior
seven.ss07.dnom.pnum,,3,C,0,-810,seven.ss07.superior.pnum
seven.ss07.dnom.tnum,,3,C,0,-810,seven.ss07.superior.tnum
seven.cv07.ss07.superior.pnum,,3,P,0,7,seven.cv07.ss07.superior
seven.cv07.ss07.superior.tnum,,3,T,0,,seven.cv07.ss07.superior
seven.cv07.ss07.subscript,,3,C,0,-988,seven.cv07.ss07.superior
seven.cv07.ss07.subscript.pnum,,3,C,0,-988,seven.cv07.ss07.superior.pnum
seven.cv07.ss07.subscript.tnum,,3,C,0,-988,seven.cv07.ss07.superior.tnum
seven.cv07.ss07.numr,,3,C,0,-188,seven.cv07.ss07.superior
